customer_id,month,data_usage,phone_usage,use_app
15643,1/10/2021,50.43,1530.98,1
15644,1/10/2021,19.55,2929.23,0
15645,1/10/2021,29.26,2827.79,1
15646,1/10/2021,16.24,285.92,1
15647,1/10/2021,10.52,4985.94,1
15648,1/10/2021,19.37,4757.76,1
15649,1/10/2021,20.39,3764.02,1
15650,1/10/2021,31.56,1419.63,1
15651,1/10/2021,1.6,2511.78,1
15652,1/10/2021,39.52,869.96,1
15653,1/10/2021,24.73,234.58,0
15654,1/10/2021,9.89,930.94,1
15655,1/10/2021,11.17,2693.31,1
15656,1/10/2021,33.74,4386.07,1
15657,1/10/2021,28.33,3911.64,1
15658,1/10/2021,59.26,4508.68,1
15659,1/10/2021,15.92,4983.75,1
15660,1/10/2021,46.92,1646.93,1
15661,1/10/2021,36.11,3832.9,1
15662,1/10/2021,44.57,424.29,1
15663,1/10/2021,46.43,4505.77,1
15664,1/10/2021,32.73,2552.75,1
15665,1/10/2021,21.29,1778.02,0
15666,1/10/2021,80.34,3568.96,1
15667,1/10/2021,42.76,3241.45,1
15668,1/10/2021,45.65,4780.84,0
15669,1/10/2021,47.95,1092.63,1
15670,1/10/2021,74.35,2412.13,0
15671,1/10/2021,87.98,2511.99,1
15672,1/10/2021,37.95,3743.63,1
15673,1/10/2021,104.35,4782.63,0
15674,1/10/2021,64.35,2508.94,1
15675,1/10/2021,42.01,3935.2,1
15676,1/10/2021,34.35,2146.97,0
15677,1/10/2021,33.6,2832.62,1
15678,1/10/2021,46.39,2551.83,1
15679,1/10/2021,13.23,2124.47,1
15680,1/10/2021,117.25,3952.12,1
15681,1/10/2021,24.69,1401.94,0
15682,1/10/2021,16.88,1301.4,1
15683,1/10/2021,26.89,474.65,1
15684,1/10/2021,27.65,1014.62,1
15685,1/10/2021,33.83,1105,1
15686,1/10/2021,47.11,1771.06,1
15687,1/10/2021,29.41,3033.07,1
15688,1/10/2021,48.42,2996.86,1
15689,1/10/2021,21.48,1237.93,1
15690,1/10/2021,17.66,1916.61,1
15691,1/10/2021,15.77,1321.94,1
15692,1/10/2021,6.88,2008.52,0
15693,1/10/2021,6.6,1425.31,0
15694,1/10/2021,18.92,2361.65,0
15695,1/10/2021,44.36,277.67,1
15696,1/10/2021,10.76,1428.28,1
15697,1/10/2021,91,3409.06,1
15698,1/10/2021,88.62,447.49,1
15699,1/10/2021,27.34,4975.67,0
15700,1/10/2021,90.54,874.72,1
15701,1/10/2021,6.53,4675.93,0
15702,1/10/2021,110.02,2804.02,1
15703,1/10/2021,85.87,2653.17,1
15704,1/10/2021,8.76,4175.13,1
15705,1/10/2021,67.51,1982.6,0
15706,1/10/2021,4.92,260.94,1
15707,1/10/2021,35.54,4416.16,1
15708,1/10/2021,19.66,3640.08,0
15709,1/10/2021,28.36,4134.81,1
15710,1/10/2021,98.07,2313.33,1
15711,1/10/2021,69.63,3345.23,0
15712,1/10/2021,22.12,1734.02,1
15713,1/10/2021,26.98,1092.69,1
15714,1/10/2021,48.85,3570.03,1
15715,1/10/2021,16.69,2362.8,1
15716,1/10/2021,13.38,3581.21,0
15717,1/10/2021,15.51,875.72,1
15718,1/10/2021,41.81,755.93,1
15719,1/10/2021,49.94,3094.58,0
15720,1/10/2021,43.27,2189.01,1
15721,1/10/2021,21.35,4617.33,1
15722,1/10/2021,27.1,4360.96,1
15723,1/10/2021,41.16,457.55,1
15724,1/10/2021,5.17,2992.73,1
15725,1/10/2021,112.01,636.64,1
15726,1/10/2021,58.93,1873.71,1
15727,1/10/2021,7.56,1375.68,1
15728,1/10/2021,13.41,3337.9,1
15729,1/10/2021,43.63,533.3,1
15730,1/10/2021,6.94,3791.22,1
15731,1/10/2021,28.72,2284.19,0
15732,1/10/2021,16.42,4704.18,1
15733,1/10/2021,23.08,2367.64,1
15734,1/10/2021,34.35,4568.96,1
15735,1/10/2021,50.81,1421.73,0
15736,1/10/2021,37.16,1246.65,1
15737,1/10/2021,56.73,1388.63,1
15738,1/10/2021,26.14,2499.46,1
15739,1/10/2021,53.39,4876.06,1
15740,1/10/2021,35.99,1564.46,1
15741,1/10/2021,101.62,3663.07,0
15742,1/10/2021,69.21,2136.13,1
15743,1/10/2021,3.39,2454.9,1
15744,1/10/2021,69.42,4953.58,0
15745,1/10/2021,34.59,329.4,0
15746,1/10/2021,25.72,4247,0
15747,1/10/2021,4.87,3271.12,1
15748,1/10/2021,7.3,2233.4,1
15749,1/10/2021,25.9,4425.81,1
15750,1/10/2021,80.93,627.12,1
15751,1/10/2021,18.97,500.18,1
15752,1/10/2021,17.18,1319.73,1
15753,1/10/2021,23.09,2458.39,1
15754,1/10/2021,60.7,1188.29,1
15755,1/10/2021,55.14,2272.84,1
15756,1/10/2021,27.35,3865.73,1
15757,1/10/2021,16.07,4416.32,1
15758,1/10/2021,26.41,4843.26,1
15759,1/10/2021,12.95,3167.06,1
15760,1/10/2021,21.91,717.57,1
15761,1/10/2021,48.64,150.24,1
15762,1/10/2021,40.69,2949.8,0
15763,1/10/2021,21.07,3602.52,1
15764,1/10/2021,84.02,1670.65,1
15765,1/10/2021,56,4865.89,1
15766,1/10/2021,87.57,4746.14,1
15767,1/10/2021,39.95,3060.95,1
15768,1/10/2021,10.72,4611.87,0
15769,1/10/2021,5.04,2332.69,1
15770,1/10/2021,38.6,848.9,1
15771,1/10/2021,55.46,2928.42,1
15772,1/10/2021,4.54,4094.6,1
15773,1/10/2021,28.73,2519.48,1
15774,1/10/2021,43.16,4936.58,1
15775,1/10/2021,56.37,167.52,0
15776,1/10/2021,37.18,3378.38,0
15777,1/10/2021,43.84,2275.76,0
15778,1/10/2021,11.48,2733,0
15779,1/10/2021,42.73,3344.62,1
15780,1/10/2021,40.6,129.44,1
15781,1/10/2021,54.14,2505.5,1
15782,1/10/2021,59.34,3076.71,1
15783,1/10/2021,43.99,1963.29,0
15784,1/10/2021,30.73,1755.68,1
15785,1/10/2021,17.6,1357.32,1
15786,1/10/2021,30.92,2667.07,0
15787,1/10/2021,6.66,859.16,0
15788,1/10/2021,23.25,2265.06,0
15789,1/10/2021,28.41,3835.5,0
15790,1/10/2021,56.6,4478,0
15791,1/10/2021,11.7,3807.91,1
15792,1/10/2021,35.2,4879.64,1
15793,1/10/2021,9.1,556.44,1
15794,1/10/2021,21.17,823.29,1
15795,1/10/2021,40.38,2043.44,1
15796,1/10/2021,52.59,1795.77,1
15797,1/10/2021,44.73,107.69,1
15798,1/10/2021,43.07,2912.44,1
15799,1/10/2021,5.37,2774.97,1
15800,1/10/2021,51.97,884.12,1
15801,1/10/2021,20.39,437.76,1
15802,1/10/2021,99.64,4806.99,1
15803,1/10/2021,45.5,3746.19,0
15804,1/10/2021,47.02,1214.75,1
15805,1/10/2021,45,1222.18,0
15806,1/10/2021,6.26,3337.69,0
15807,1/10/2021,55.56,3522.72,1
15808,1/10/2021,14.33,4932.65,1
15809,1/10/2021,47.74,1315.68,1
15810,1/10/2021,78.97,1791.61,1
15811,1/10/2021,7.62,2768.32,1
15812,1/10/2021,53.4,2413.49,1
15813,1/10/2021,39.41,927.43,1
15814,1/10/2021,58.37,3740.32,1
15815,1/10/2021,20.96,3201.1,0
15816,1/10/2021,54.89,4568.08,0
15817,1/10/2021,38.33,2908.64,0
15818,1/10/2021,4,1832.38,0
15819,1/10/2021,30.23,4338.41,1
15820,1/10/2021,3.79,3762.15,0
15821,1/10/2021,28.67,858,0
15822,1/10/2021,16.61,2101.91,0
15823,1/10/2021,4.64,4633.81,1
15824,1/10/2021,82.96,942.89,0
15825,1/10/2021,49.61,2273,1
15826,1/10/2021,23.56,2114.91,1
15827,1/10/2021,42.12,4368.45,1
15828,1/10/2021,44.95,1797.85,1
15829,1/10/2021,24.16,1052.95,0
15830,1/10/2021,51.98,1978.61,0
15831,1/10/2021,40.61,157.99,1
15832,1/10/2021,53.06,216.99,1
15833,1/10/2021,40.59,4066.19,1
15834,1/10/2021,44.06,520.64,1
15835,1/10/2021,8.62,3198.33,1
15836,1/10/2021,25.11,2610.27,1
15837,1/10/2021,70.93,223.56,1
15838,1/10/2021,53.54,176.43,0
15839,1/10/2021,54.88,1465.08,1
15840,1/10/2021,48.28,987.17,1
15841,1/10/2021,92.4,252.15,1
15842,1/10/2021,52.62,1645.67,1
15843,1/10/2021,6.33,603.65,1
15844,1/10/2021,55.5,1942.42,1
15845,1/10/2021,30.74,1915.6,0
15846,1/10/2021,6.8,3486.36,1
15847,1/10/2021,17.61,691.81,1
15848,1/10/2021,71.67,1437.4,1
15849,1/10/2021,27.34,4948.76,1
15850,1/10/2021,9.63,614.04,1
15851,1/10/2021,46.44,1775.82,1
15852,1/10/2021,39.69,1316.62,1
15853,1/10/2021,51.56,2929.73,1
15854,1/10/2021,2.53,2353.67,0
15855,1/10/2021,52.63,560.97,1
15856,1/10/2021,109.32,752.07,0
15857,1/10/2021,39.89,200.18,0
15858,1/10/2021,26.84,401.18,1
15859,1/10/2021,37.02,3410.47,1
15860,1/10/2021,16.5,1477.74,1
15861,1/10/2021,15.41,4897.2,0
15862,1/10/2021,80.47,2375.94,0
15863,1/10/2021,46.85,3044.5,0
15864,1/10/2021,43.98,2801.74,1
15865,1/10/2021,42.2,4614.17,1
15866,1/10/2021,8.7,3046.33,1
15867,1/10/2021,21.68,4345.19,1
15868,1/10/2021,29.64,2730.7,1
15869,1/10/2021,52.32,3030.09,1
15870,1/10/2021,15.11,2726.19,1
15871,1/10/2021,4.83,2807.79,1
15872,1/10/2021,27.87,3918.21,1
15873,1/10/2021,17.45,1473.1,1
15874,1/10/2021,6.29,3857.11,1
15875,1/10/2021,6.93,4726.27,1
15876,1/10/2021,53.38,4834.47,1
15877,1/10/2021,11.27,1986.17,1
15878,1/10/2021,56.65,3378.55,1
15879,1/10/2021,35.51,2801.71,1
15880,1/10/2021,50.22,1350.96,0
15881,1/10/2021,15.97,1570.58,0
15882,1/10/2021,33.02,606.14,1
15883,1/10/2021,117.98,1853.47,1
15884,1/10/2021,25.89,113.29,1
15885,1/10/2021,98.37,3075.69,1
15886,1/10/2021,52.02,1007.42,1
15887,1/10/2021,57.16,930.51,1
15888,1/10/2021,16.35,4024.39,1
15889,1/10/2021,4.03,3888.83,0
15890,1/10/2021,39.99,3637.03,1
15891,1/10/2021,21.48,3525.8,1
15892,1/10/2021,57.51,4888.04,0
15893,1/10/2021,48.63,1106.52,0
15894,1/10/2021,39.13,1359.27,1
15895,1/10/2021,27.66,1087.11,1
15896,1/10/2021,91.56,536.89,1
15897,1/10/2021,30.8,3593.13,1
15898,1/10/2021,46.88,2283.03,1
15899,1/10/2021,11.99,2945.48,1
15900,1/10/2021,24.18,2124.37,1
15901,1/10/2021,21.64,2099.88,1
15902,1/10/2021,41.79,513.9,0
15903,1/10/2021,90.27,450.51,1
15904,1/10/2021,47.43,2918.82,1
15905,1/10/2021,33.84,1367.56,1
15906,1/10/2021,6.08,1464.24,1
15907,1/10/2021,18.58,829.79,1
15908,1/10/2021,22.78,4350.71,1
15909,1/10/2021,31.96,3312.75,1
15910,1/10/2021,50.89,2326.38,1
15911,1/10/2021,19.77,2580.94,1
15912,1/10/2021,47.29,1845.64,1
15913,1/10/2021,24.53,476.13,1
15914,1/10/2021,36.26,4690.62,1
15915,1/10/2021,53.36,818.58,1
15916,1/10/2021,21.37,4317.78,1
15917,1/10/2021,72.93,153.47,0
15918,1/10/2021,23.99,1063.84,1
15919,1/10/2021,37.21,2240.28,1
15920,1/10/2021,15.47,1979,1
15921,1/10/2021,46.51,1235.28,1
15922,1/10/2021,23.02,4468.62,1
15923,1/10/2021,15.1,1611.6,1
15924,1/10/2021,23.21,4767.36,1
15925,1/10/2021,32.17,2453.1,1
15926,1/10/2021,59.39,3630.7,1
15927,1/10/2021,5.2,1025.38,0
15928,1/10/2021,13.5,3349.23,1
15929,1/10/2021,3.22,3670.65,1
15930,1/10/2021,40.28,3398.09,0
15931,1/10/2021,10.6,3110.04,1
15932,1/10/2021,48.47,4256.25,1
15933,1/10/2021,61.42,1368.88,1
15934,1/10/2021,3.15,4064,1
15935,1/10/2021,44.85,4637.59,1
15936,1/10/2021,47.46,1579.33,0
15937,1/10/2021,57.58,4840.27,1
15938,1/10/2021,34.78,1356.98,1
15939,1/10/2021,32.93,2412.11,0
15940,1/10/2021,31.91,4309.22,1
15941,1/10/2021,17.7,1003.98,0
15942,1/10/2021,47.05,2219.38,1
15943,1/10/2021,57.27,3764.53,1
15944,1/10/2021,14.33,2058.78,1
15945,1/10/2021,53.74,3359.84,0
15946,1/10/2021,59.04,4249.77,1
15947,1/10/2021,5.39,4742.49,0
15948,1/10/2021,18.45,838.27,1
15949,1/10/2021,31.4,3821.65,1
15950,1/10/2021,36.14,1770.84,0
15951,1/10/2021,113.08,1438.92,0
15952,1/10/2021,10.11,2148.48,1
15953,1/10/2021,21.43,4386.25,1
15954,1/10/2021,22.09,764.21,1
15955,1/10/2021,21.13,4034.38,1
15956,1/10/2021,20.53,1204.23,1
15957,1/10/2021,6.59,1016.74,1
15958,1/10/2021,1.41,2658.01,1
15959,1/10/2021,19.69,2738.75,1
15960,1/10/2021,50.69,3605.72,1
15961,1/10/2021,11.13,1442.64,1
15962,1/10/2021,21.1,4273.42,0
15963,1/10/2021,12.59,2348.69,1
15964,1/10/2021,20.51,4620.2,1
15965,1/10/2021,6.46,2830.66,1
15966,1/10/2021,24.27,3548.28,1
15967,1/10/2021,15.42,2111.83,1
15968,1/10/2021,16.36,4109.97,1
15969,1/10/2021,46.96,3575.5,0
15970,1/10/2021,18.58,225.14,1
15971,1/10/2021,40.77,3771.49,1
15972,1/10/2021,43.09,3287.37,1
15973,1/10/2021,30.27,153.47,1
15974,1/10/2021,5.14,1463.6,1
15975,1/10/2021,47.43,1859.01,1
15976,1/10/2021,49.47,2286.46,1
15977,1/10/2021,85.22,1731.77,1
15978,1/10/2021,54.23,2811.68,1
15979,1/10/2021,56.87,4900.19,1
15980,1/10/2021,101.58,1798.4,1
15981,1/10/2021,34.52,597.04,0
15982,1/10/2021,56.05,1688.66,0
15983,1/10/2021,74.53,3461.7,1
15984,1/10/2021,18.67,3698.11,1
15985,1/10/2021,30.66,3011.16,1
15986,1/10/2021,45.96,3275.82,1
15987,1/10/2021,117.6,2370.23,1
15988,1/10/2021,45.76,4871.66,1
15989,1/10/2021,102.26,2802.19,1
15990,1/10/2021,19.08,4954.34,1
15991,1/10/2021,55.71,1817.98,0
15992,1/10/2021,17.71,849.16,0
15993,1/10/2021,112.3,3741.03,1
15994,1/10/2021,36.49,903.86,0
15995,1/10/2021,110.3,3614.84,1
15996,1/10/2021,46.55,4088.42,0
15997,1/10/2021,23.57,199.4,1
15998,1/10/2021,17.73,2013.39,0
15999,1/10/2021,21.94,4846.07,1
16000,1/10/2021,56.27,4479.47,0
16001,1/10/2021,6.87,1553.08,0
16002,1/10/2021,24.37,1101.72,1
16003,1/10/2021,51.15,1980.17,1
16004,1/10/2021,24.58,1888.69,1
16005,1/10/2021,78.3,1743.36,1
16006,1/10/2021,10.11,227.69,1
16007,1/10/2021,27.14,713.02,1
16008,1/10/2021,56.84,4023.68,1
16009,1/10/2021,56.06,1356.04,0
16010,1/10/2021,18.78,3115.34,1
16011,1/10/2021,24.27,1970.71,1
16012,1/10/2021,44.34,3073.53,1
16013,1/10/2021,25.57,2743.3,0
16014,1/10/2021,76.34,2754.41,0
16015,1/10/2021,41.6,1543.37,0
16016,1/10/2021,31.07,1806.54,1
16017,1/10/2021,17.89,1722.94,1
16018,1/10/2021,21.98,1078.55,1
16019,1/10/2021,58.39,1583.07,1
16020,1/10/2021,15.68,1439.54,1
16021,1/10/2021,18.86,1068.76,0
16022,1/10/2021,2.83,3553.28,1
16023,1/10/2021,48.33,2764.43,1
16024,1/10/2021,98.02,3269.44,1
16025,1/10/2021,42.72,4698.19,0
16026,1/10/2021,49.48,3901.37,1
16027,1/10/2021,14.81,1194.4,0
16028,1/10/2021,19.67,590.95,1
16029,1/10/2021,59.63,2096.09,0
16030,1/10/2021,51.88,408.66,1
16031,1/10/2021,26.48,2940.3,1
16032,1/10/2021,99.67,2150.45,1
16033,1/10/2021,110.19,4826.91,1
16034,1/10/2021,10.47,448.45,1
16035,1/10/2021,3.69,1505.73,0
16036,1/10/2021,28.95,2348.73,1
16037,1/10/2021,35.84,2159.07,0
16038,1/10/2021,32.17,3530.3,1
16039,1/10/2021,57.3,3644.86,1
16040,1/10/2021,19.53,860.09,1
16041,1/10/2021,47.67,3736.32,1
16042,1/10/2021,5.6,872.49,1
16043,1/10/2021,33.8,2781.59,1
16044,1/10/2021,22.54,981.37,1
16045,1/10/2021,20.06,3939.55,0
16046,1/10/2021,44.37,4185.8,1
16047,1/10/2021,25.5,2561.73,1
16048,1/10/2021,70.76,463.16,1
16049,1/10/2021,12.61,3935.51,0
16050,1/10/2021,4.63,1545.91,1
16051,1/10/2021,59.54,1615.66,1
16052,1/10/2021,7.89,4488.5,1
16053,1/10/2021,33.29,1660.28,1
16054,1/10/2021,49.72,2357.51,1
16055,1/10/2021,43.61,4210.71,0
16056,1/10/2021,12.33,764.94,1
16057,1/10/2021,44.3,2541,1
16058,1/10/2021,16.39,1950.09,0
16059,1/10/2021,9.14,1692.21,1
16060,1/10/2021,32.04,3805.55,0
16061,1/10/2021,23.18,1629.28,1
16062,1/10/2021,13.53,3426.19,1
16063,1/10/2021,119.81,245.18,1
16064,1/10/2021,57.26,3679.26,1
16065,1/10/2021,26.61,2925.33,1
16066,1/10/2021,15.42,4614.92,1
16067,1/10/2021,4.34,2940.21,1
16068,1/10/2021,10.71,557.52,0
16069,1/10/2021,30.49,600.7,0
16070,1/10/2021,44.5,2421.82,1
16071,1/10/2021,21.13,4985.92,1
16072,1/10/2021,35.72,2213.25,0
16073,1/10/2021,26.22,2777.76,1
16074,1/10/2021,14.92,1043.32,1
16075,1/10/2021,26.48,3310.64,0
16076,1/10/2021,19.72,3081.54,1
16077,1/10/2021,29.94,3383.48,1
16078,1/10/2021,18.26,4291.44,1
16079,1/10/2021,15.28,3246.49,1
16080,1/10/2021,36.49,3471.98,1
16081,1/10/2021,19.77,4763.82,1
16082,1/10/2021,12.21,2963.22,1
16083,1/10/2021,51.77,3997.87,1
16084,1/10/2021,110.74,694.11,0
16085,1/10/2021,41.78,1425.59,1
16086,1/10/2021,7.42,1815.95,1
16087,1/10/2021,15.95,4273.63,1
16088,1/10/2021,9.56,780.96,1
16089,1/10/2021,45.11,2943.46,1
16090,1/10/2021,18.01,3541.83,1
16091,1/10/2021,6.13,856.03,1
16092,1/10/2021,10.25,1103.94,0
16093,1/10/2021,113.05,3286.63,1
16094,1/10/2021,59.55,2480.24,1
16095,1/10/2021,10.58,4457.78,0
16096,1/10/2021,16.29,1160.65,1
16097,1/10/2021,71.52,2676.06,1
16098,1/10/2021,25.68,4640.16,0
16099,1/10/2021,49.14,4664.43,0
16100,1/10/2021,51.74,2336.92,0
16101,1/10/2021,24.93,1216.39,1
16102,1/10/2021,12.48,365.06,0
16103,1/10/2021,101.38,3827.2,1
16104,1/10/2021,47.58,337.24,1
16105,1/10/2021,54.17,4174.49,0
16106,1/10/2021,29.51,2708.38,1
16107,1/10/2021,116.51,3830.64,1
16108,1/10/2021,22.06,4121.19,1
16109,1/10/2021,49.51,3281.39,1
16110,1/10/2021,38.65,1260.42,0
16111,1/10/2021,50.8,1076.75,1
16112,1/10/2021,2.66,4246.65,1
16113,1/10/2021,45.67,4412.66,1
16114,1/10/2021,8.89,2705.56,1
16115,1/10/2021,37.34,4985.17,1
16116,1/10/2021,40.56,4060.49,0
16117,1/10/2021,53.8,3693.54,1
16118,1/10/2021,51.83,2356.1,0
16119,1/10/2021,17.56,366.1,1
16120,1/10/2021,27.39,499.5,1
16121,1/10/2021,26.68,2107.4,1
16122,1/10/2021,10.86,744.85,1
16123,1/10/2021,43.4,2764.26,0
16124,1/10/2021,39.34,3957.74,1
16125,1/10/2021,21.37,4051.53,1
16126,1/10/2021,67.64,3369.8,1
16127,1/10/2021,38.13,1113,1
16128,1/10/2021,22.52,2089.43,0
16129,1/10/2021,20.26,2145.74,1
16130,1/10/2021,104.76,680.69,1
16131,1/10/2021,55.22,2683.62,1
16132,1/10/2021,57.34,4028.01,1
16133,1/10/2021,62.02,226.9,1
16134,1/10/2021,32.83,4375.19,1
16135,1/10/2021,32.62,4576.79,0
16136,1/10/2021,31.59,1392.87,0
16137,1/10/2021,12.71,3548.43,1
16138,1/10/2021,5.88,611.41,1
16139,1/10/2021,14.76,4622.43,1
16140,1/10/2021,75.19,1928.98,1
16141,1/10/2021,35.21,1879.42,1
16142,1/10/2021,34.67,3882.3,1
16143,1/10/2021,57.98,969.34,1
16144,1/10/2021,56.34,107.08,1
16145,1/10/2021,27.02,3649.14,1
16146,1/10/2021,9.33,2313.64,0
16147,1/10/2021,15.67,3310.05,0
16148,1/10/2021,51.59,4961.13,1
16149,1/10/2021,20.53,179.31,1
16150,1/10/2021,56.69,3097.82,0
16151,1/10/2021,18.74,1336.9,1
16152,1/10/2021,74.38,1235.33,1
16153,1/10/2021,93.98,3744.06,1
16154,1/10/2021,13.17,1796.51,1
16155,1/10/2021,58.69,4466.41,1
16156,1/10/2021,36.86,4714.16,1
16157,1/10/2021,50.39,480.99,1
16158,1/10/2021,53.86,4058.32,1
16159,1/10/2021,92.37,3540.94,1
16160,1/10/2021,42.71,4871.83,1
16161,1/10/2021,3.45,1798.57,1
16162,1/10/2021,6.4,4146.75,1
16163,1/10/2021,35.67,2814.71,1
16164,1/10/2021,4.23,2832.45,1
16165,1/10/2021,16.27,3739.36,1
16166,1/10/2021,36.52,3712.5,1
16167,1/10/2021,38.73,4256.57,1
16168,1/10/2021,25.42,692.83,1
16169,1/10/2021,16.11,1939.96,1
16170,1/10/2021,42.87,3503.02,1
16171,1/10/2021,13.81,1035.31,1
16172,1/10/2021,21.53,4752.97,0
16173,1/10/2021,52.62,3431.63,1
16174,1/10/2021,14.64,3253.92,1
16175,1/10/2021,17.24,3224.87,1
16176,1/10/2021,73.56,890.84,1
16177,1/10/2021,48.53,4167,1
16178,1/10/2021,29.13,4729.97,0
16179,1/10/2021,10.4,4232.76,1
16180,1/10/2021,25.53,2145.76,0
16181,1/10/2021,33.06,2266.32,0
16182,1/10/2021,36.31,2078.11,1
16183,1/10/2021,88.71,210.72,1
16184,1/10/2021,20.31,2865.12,1
16185,1/10/2021,37.03,118.56,1
16186,1/10/2021,100.63,4807.84,1
16187,1/10/2021,39.41,2186.21,1
16188,1/10/2021,56.8,3212.13,1
16189,1/10/2021,48.97,4674.16,1
16190,1/10/2021,14.14,2997.73,1
16191,1/10/2021,23.81,314.59,1
16192,1/10/2021,35.33,3335.06,0
16193,1/10/2021,34.51,1530.03,0
16194,1/10/2021,28.76,311,0
16195,1/10/2021,59.34,2547.44,1
16196,1/10/2021,21.84,4474.34,1
16197,1/10/2021,5.17,252.11,1
16198,1/10/2021,21,2905.42,1
16199,1/10/2021,6.83,3959.1,1
16200,1/10/2021,47.38,3525.54,1
16201,1/10/2021,118.16,2293.13,1
16202,1/10/2021,44.06,851.08,0
16203,1/10/2021,117.77,3035.39,1
16204,1/10/2021,31.94,1184.05,1
16205,1/10/2021,35.03,4489.32,1
16206,1/10/2021,30.77,1614.89,0
16207,1/10/2021,42.88,380.17,1
16208,1/10/2021,43,778.17,1
16209,1/10/2021,103.74,4118.86,1
16210,1/10/2021,21.07,3674.42,1
16211,1/10/2021,28.12,374.63,1
16212,1/10/2021,54.86,2258.06,1
16213,1/10/2021,36.12,569.89,0
16214,1/10/2021,7.3,4348.79,1
16215,1/10/2021,53.56,2684.03,1
16216,1/10/2021,8.89,3068.83,1
16217,1/10/2021,56.75,2538.3,0
16218,1/10/2021,44.83,4315.8,1
16219,1/10/2021,45.72,998.69,0
16220,1/10/2021,12.07,463.21,0
16221,1/10/2021,35.97,2029.87,1
16222,1/10/2021,101.24,341.61,0
16223,1/10/2021,40.92,2561.08,1
16224,1/10/2021,16.78,4904.16,1
16225,1/10/2021,3.36,4205.96,1
16226,1/10/2021,7.91,2224.37,1
16227,1/10/2021,18.56,4177.5,0
16228,1/10/2021,9.91,4311.31,1
16229,1/10/2021,40.34,4352.99,1
16230,1/10/2021,7.8,2167.88,1
16231,1/10/2021,26.37,4975.7,0
16232,1/10/2021,18.39,3105.15,1
16233,1/10/2021,22.84,2981.85,1
16234,1/10/2021,33.15,968.21,1
16235,1/10/2021,31.65,1195.14,1
16236,1/10/2021,53.22,3422.35,1
16237,1/10/2021,81.05,2869.44,1
16238,1/10/2021,102.75,2880.85,1
16239,1/10/2021,99.32,3937.7,1
16240,1/10/2021,16.57,1355.93,1
16241,1/10/2021,52.16,2601.6,1
16242,1/10/2021,35.18,1105.19,0
16243,1/10/2021,31.79,1116.16,1
16244,1/10/2021,27.45,3112.58,1
16245,1/10/2021,5.63,2562.84,1
16246,1/10/2021,10.13,3170.37,0
16247,1/10/2021,18.12,4260.88,1
16248,1/10/2021,57.37,408.86,0
16249,1/10/2021,27.11,2512.21,1
16250,1/10/2021,55.09,4141.76,1
16251,1/10/2021,4.07,1392.01,1
16252,1/10/2021,11.82,1914.38,1
16253,1/10/2021,84.82,1641.51,1
16254,1/10/2021,24.38,1349.55,0
16255,1/10/2021,27.62,2211.74,1
16256,1/10/2021,48.05,2883.64,1
16257,1/10/2021,35.48,3289.51,1
16258,1/10/2021,55.2,2566.9,1
16259,1/10/2021,54.12,603,1
16260,1/10/2021,56.85,2508.86,1
16261,1/10/2021,9.32,2349.73,1
16262,1/10/2021,47.46,2732.52,1
16263,1/10/2021,11.79,3684.1,0
16264,1/10/2021,27.35,3740.96,1
16265,1/10/2021,37.58,4664.71,0
16266,1/10/2021,32.58,3208.84,1
16267,1/10/2021,18.98,1030.21,1
16268,1/10/2021,15.92,1325.36,1
16269,1/10/2021,52.72,545.17,1
16270,1/10/2021,10.01,3342.43,1
16271,1/10/2021,27.62,3303.72,0
16272,1/10/2021,18.47,3646.05,1
16273,1/10/2021,23.93,4861.65,1
16274,1/10/2021,113.78,2337.63,1
16275,1/10/2021,40.52,1167.32,1
16276,1/10/2021,47.52,2451.96,1
16277,1/10/2021,25.17,3519.87,1
16278,1/10/2021,51.56,4328.07,1
16279,1/10/2021,34.27,4269.96,1
16280,1/10/2021,33.76,867.71,1
16281,1/10/2021,3.88,3640.09,1
16282,1/10/2021,25.59,2570.51,1
16283,1/10/2021,6.74,420.03,0
16284,1/10/2021,5.63,3369.12,1
16285,1/10/2021,48.16,1358.5,1
16286,1/10/2021,29.15,3954.97,1
16287,1/10/2021,44.35,1642.21,1
16288,1/10/2021,33.66,4406.47,1
16289,1/10/2021,45.97,218.43,1
16290,1/10/2021,91.41,3332.26,1
16291,1/10/2021,11.16,1967.96,1
16292,1/10/2021,55.73,3194.16,1
16293,1/10/2021,48.03,4101.38,1
16294,1/10/2021,27.58,776.28,1
16295,1/10/2021,20.76,2444.86,1
16296,1/10/2021,45.33,4118.31,0
16297,1/10/2021,51.96,3497.58,1
16298,1/10/2021,6.95,1728.57,0
16299,1/10/2021,15.81,1592.72,1
16300,1/10/2021,14.89,4895.41,1
16301,1/10/2021,91.11,984.3,1
16302,1/10/2021,42.91,2501.12,0
16303,1/10/2021,9.69,3703.96,1
16304,1/10/2021,31.86,2690.21,0
16305,1/10/2021,9.35,4923.5,0
16306,1/10/2021,15.98,4218.41,1
16307,1/10/2021,18.74,4516.67,1
16308,1/10/2021,49.43,3312.99,1
16309,1/10/2021,54.75,1950.92,1
16310,1/10/2021,45.43,3183.11,1
16311,1/10/2021,9.44,1603.08,0
16312,1/10/2021,49.87,2918.44,0
16313,1/10/2021,39.21,427.61,1
16314,1/10/2021,52.31,3341.69,1
16315,1/10/2021,36.08,2411.01,1
