customer_id,birth_date,join_date,plan_type,churn_in_3mos
18403,1969-11-18,2017-02-03,postpaid,1
18404,1991-09-07,2020-05-07,prepaid,0
18405,2002-03-29,2018-06-28,prepaid,0
18406,2002-12-06,2018-09-20,prepaid,1
18407,1969-01-11,2015-11-11,pay-as-you-go,0
18408,1966-03-21,2017-08-29,postpaid,0
18409,1998-09-17,2015-08-02,postpaid,0
18410,1992-01-05,2013-01-04,prepaid,0
18411,2009-04-23,2016-08-17,postpaid,1
18412,1992-06-24,2013-11-16,prepaid,1
18413,1999-06-01,2019-10-27,pay-as-you-go,0
18414,1999-01-20,2014-02-18,pay-as-you-go,1
18415,1960-05-19,2012-08-05,prepaid,0
18416,1989-04-27,2019-01-29,prepaid,1
18417,1980-10-12,2019-08-01,prepaid,0
18418,1969-08-19,2016-08-31,pay-as-you-go,0
18419,1999-09-10,2012-11-11,prepaid,0
18420,1971-11-15,2017-03-03,prepaid,1
18421,1969-02-05,2017-07-29,pay-as-you-go,1
18422,1993-10-30,2015-07-08,prepaid,0
18423,1974-06-30,2012-12-22,prepaid,1
18424,1963-09-28,2012-03-19,prepaid,0
18425,2008-07-30,2015-11-24,prepaid,1
18426,2008-08-13,2017-04-22,prepaid,0
18427,1961-04-08,2013-10-10,prepaid,0
18428,1989-07-25,2015-02-21,prepaid,1
18429,1994-05-26,2013-11-28,prepaid,1
18430,1963-11-29,2020-01-13,prepaid,1
18431,1979-11-23,2014-01-12,postpaid,1
18432,1993-03-03,2017-05-01,prepaid,0
18433,1976-10-31,2016-10-17,prepaid,1
18434,1967-02-15,2015-08-03,prepaid,1
18435,2003-01-31,2017-05-11,prepaid,0
18436,1973-08-04,2012-02-24,prepaid,0
18437,1963-07-30,2012-02-21,prepaid,0
18438,1963-03-29,2018-08-06,prepaid,0
18439,1980-07-16,2016-02-24,prepaid,0
18440,2002-10-19,2017-11-04,prepaid,0
18441,1992-02-19,2018-05-28,prepaid,0
18442,1970-04-25,2019-06-07,prepaid,0
18443,2005-02-02,2012-08-04,prepaid,0
18444,1972-10-15,2018-01-23,prepaid,1
18445,1983-10-09,2018-03-09,postpaid,1
18446,2008-07-21,2012-04-02,prepaid,0
18447,1999-03-29,2018-06-30,pay-as-you-go,1
18448,1987-05-23,2013-11-07,postpaid,0
18449,2000-03-05,2018-07-16,prepaid,0
18450,2005-06-28,2018-10-26,prepaid,0
18451,1983-12-28,2015-05-28,pay-as-you-go,0
18452,1987-02-05,2016-05-31,prepaid,0
18453,1962-03-30,2014-06-02,prepaid,1
18454,1993-01-06,2014-10-22,prepaid,0
18455,1969-09-02,2019-01-29,prepaid,0
18456,1962-02-16,2013-07-07,postpaid,0
18457,1981-04-20,2016-09-18,postpaid,0
18458,2001-05-18,2016-04-30,pay-as-you-go,0
18459,1987-01-26,2012-12-18,prepaid,0
18460,1988-12-01,2020-07-03,prepaid,1
18461,2001-05-27,2016-06-03,prepaid,0
18462,1988-01-17,2019-11-29,prepaid,0
18463,2003-10-22,2017-04-25,prepaid,1
18464,1964-07-01,2013-09-15,postpaid,0
18465,2006-12-14,2012-05-31,prepaid,0
18466,1977-03-18,2012-05-06,prepaid,0
18467,1973-06-14,2015-02-11,prepaid,0
18468,1964-04-10,2019-11-04,pay-as-you-go,1
18469,1981-03-08,2013-08-19,prepaid,0
18470,1983-08-05,2016-03-18,prepaid,0
18471,1965-06-08,2013-11-10,postpaid,0
18472,1972-12-05,2013-03-05,postpaid,0
18473,1972-09-10,2012-01-26,prepaid,0
18474,1988-05-27,2012-11-14,prepaid,0
18475,1964-10-18,2015-09-24,prepaid,0
18476,1987-11-06,2017-03-31,prepaid,1
18477,1993-08-16,2017-04-19,prepaid,1
18478,1961-09-01,2014-11-28,prepaid,0
18479,1992-08-23,2019-06-10,prepaid,0
18480,1982-08-06,2019-05-10,prepaid,0
18481,1967-07-18,2015-10-24,postpaid,0
18482,1999-03-01,2012-12-29,prepaid,0
18483,1961-10-07,2015-03-01,prepaid,1
18484,2006-01-25,2014-09-20,postpaid,0
18485,1978-12-26,2020-05-16,pay-as-you-go,0
18486,2000-01-17,2012-12-05,prepaid,1
18487,1991-06-27,2020-04-07,prepaid,1
18488,1973-01-20,2014-07-27,prepaid,0
18489,1966-09-05,2015-01-28,prepaid,0
18490,1968-09-20,2015-04-27,prepaid,1
18491,1964-06-04,2017-08-18,prepaid,1
18492,1981-03-22,2018-07-24,prepaid,0
18493,1988-07-14,2017-05-26,prepaid,0
18494,1988-07-24,2015-06-06,prepaid,1
18495,1975-09-02,2018-12-12,prepaid,0
18496,1996-10-20,2013-10-02,postpaid,0
18497,1982-01-26,2014-07-26,postpaid,0
18498,2006-07-30,2016-09-27,prepaid,1
18499,1997-12-24,2012-12-19,prepaid,0
18500,1975-09-16,2017-06-02,prepaid,0
18501,2000-02-20,2013-11-26,prepaid,1
18502,1977-08-22,2019-04-28,prepaid,0
18503,1999-06-23,2015-06-19,postpaid,1
18504,1995-02-08,2013-01-29,prepaid,0
18505,2003-10-11,2012-11-24,prepaid,1
18506,1962-09-08,2018-04-24,prepaid,0
18507,1987-04-15,2018-08-06,postpaid,0
18508,1963-07-02,2020-05-09,prepaid,0
18509,1981-08-05,2016-10-15,prepaid,1
18510,2000-12-09,2015-06-05,prepaid,1
18511,1967-10-15,2014-05-15,prepaid,1
18512,1982-12-24,2018-10-15,prepaid,1
18513,1967-07-31,2014-10-19,prepaid,0
18514,1983-11-29,2016-01-30,postpaid,1
18515,2004-03-28,2015-05-09,postpaid,0
18516,1975-02-20,2017-01-30,postpaid,1
18517,1988-04-02,2015-04-02,prepaid,1
18518,1995-05-24,2012-03-25,prepaid,0
18519,1996-06-27,2019-12-10,prepaid,0
18520,1973-09-16,2012-08-13,prepaid,0
18521,1973-11-23,2016-07-30,prepaid,0
18522,1961-08-02,2017-11-10,prepaid,1
18523,1981-03-12,2013-05-18,postpaid,1
18524,2003-10-22,2012-10-03,prepaid,1
18525,1977-05-14,2012-09-14,prepaid,0
18526,1967-10-02,2017-05-11,prepaid,0
18527,1965-02-10,2013-01-09,prepaid,1
18528,2005-03-11,2013-05-01,postpaid,0
18529,2001-07-09,2018-11-03,prepaid,0
18530,1976-10-26,2015-07-07,pay-as-you-go,0
18531,1980-06-04,2017-01-28,prepaid,0
18532,1992-01-09,2012-12-10,postpaid,0
18533,1989-12-08,2018-10-19,pay-as-you-go,1
18534,1977-11-24,2012-10-11,prepaid,0
18535,1979-04-24,2019-03-01,postpaid,0
18536,1995-08-04,2019-12-26,prepaid,1
18537,1989-12-28,2015-04-15,postpaid,0
18538,1983-01-27,2017-03-31,prepaid,1
18539,1984-05-27,2019-10-04,prepaid,0
18540,2000-02-02,2019-08-28,prepaid,0
18541,1978-08-28,2018-12-23,postpaid,0
18542,1983-07-30,2015-01-09,pay-as-you-go,1
18543,1984-12-15,2020-05-09,prepaid,1
18544,2005-11-07,2015-03-26,prepaid,0
18545,1965-06-19,2015-09-28,prepaid,0
18546,1979-07-25,2016-04-06,prepaid,0
18547,1965-10-26,2016-10-27,prepaid,0
18548,1989-05-30,2016-12-18,prepaid,0
18549,1973-02-21,2012-02-16,prepaid,0
18550,2004-04-20,2013-07-18,prepaid,0
18551,1996-03-20,2015-02-20,prepaid,0
18552,1993-02-27,2016-01-01,prepaid,1
18553,1977-02-12,2017-12-17,prepaid,1
18554,1963-08-02,2013-01-08,postpaid,1
18555,1992-07-12,2014-08-10,prepaid,0
18556,2003-09-26,2016-10-09,prepaid,0
18557,1994-05-12,2014-04-29,prepaid,0
18558,1977-12-21,2014-12-06,prepaid,0
18559,1987-05-04,2014-05-12,postpaid,0
18560,2002-02-18,2018-12-07,prepaid,0
18561,1986-09-08,2019-12-01,prepaid,0
18562,1960-08-07,2013-12-16,prepaid,0
18563,2005-03-04,2020-01-11,prepaid,1
18564,2009-01-08,2020-04-20,prepaid,0
18565,1978-05-10,2016-12-20,prepaid,0
18566,1982-03-06,2014-08-07,prepaid,0
18567,1967-07-26,2018-12-05,prepaid,0
18568,1988-05-10,2016-01-11,prepaid,0
18569,1978-11-14,2020-06-14,prepaid,1
18570,1981-06-05,2020-04-10,prepaid,0
18571,1995-12-01,2016-04-27,prepaid,0
18572,1997-05-20,2017-08-05,prepaid,0
18573,1977-07-28,2012-08-14,prepaid,0
18574,1987-03-21,2014-10-29,prepaid,1
18575,1969-06-15,2014-12-29,prepaid,1
18576,1978-11-07,2019-08-16,prepaid,0
18577,1967-10-12,2018-06-28,postpaid,0
18578,2004-10-22,2016-05-15,prepaid,1
18579,1971-05-16,2017-02-11,prepaid,0
18580,1989-05-17,2014-08-01,postpaid,1
18581,1960-07-21,2019-02-17,prepaid,1
18582,1996-05-30,2014-12-01,postpaid,0
18583,2000-10-14,2016-12-22,prepaid,0
18584,1964-04-12,2012-06-18,prepaid,0
18585,1962-01-16,2014-07-06,postpaid,1
18586,2006-01-01,2015-09-01,prepaid,0
18587,1992-04-24,2015-12-27,prepaid,0
18588,1991-06-01,2015-07-25,prepaid,0
18589,1981-05-10,2017-04-12,pay-as-you-go,0
18590,1962-07-04,2015-02-21,prepaid,1
18591,2001-11-23,2018-02-27,postpaid,1
18592,1964-08-13,2016-08-07,prepaid,0
18593,1997-02-22,2020-07-19,postpaid,1
18594,1971-08-14,2017-06-23,postpaid,0
18595,1981-04-13,2018-11-28,postpaid,0
18596,2004-03-08,2013-05-09,postpaid,0
18597,1995-10-27,2018-07-10,postpaid,0
18598,1961-11-24,2012-03-20,prepaid,1
18599,1986-09-27,2012-08-01,postpaid,1
18600,1975-10-28,2018-05-20,postpaid,0
18601,2000-12-12,2014-03-06,postpaid,1
18602,2004-07-15,2017-10-18,prepaid,1
18603,2008-05-14,2018-01-17,prepaid,0
18604,1990-04-05,2020-07-27,postpaid,0
18605,1969-05-28,2017-09-08,prepaid,1
18606,2007-04-11,2016-06-07,postpaid,0
18607,1961-02-07,2020-07-30,prepaid,0
18608,1993-08-29,2013-07-29,pay-as-you-go,0
18609,2007-10-15,2014-12-08,prepaid,1
18610,2002-04-25,2019-06-27,prepaid,1
18611,2001-03-24,2018-04-15,prepaid,1
18612,1972-03-18,2017-12-11,prepaid,1
18613,1988-04-07,2019-11-19,postpaid,0
18614,2008-06-15,2015-05-13,prepaid,0
18615,1985-02-19,2019-05-10,prepaid,0
18616,1964-07-14,2013-09-23,prepaid,0
18617,1962-03-09,2012-01-14,pay-as-you-go,0
18618,1994-02-11,2018-09-22,prepaid,0
18619,1995-03-09,2018-03-22,prepaid,0
18620,1971-12-13,2012-04-19,prepaid,0
18621,1998-06-15,2013-10-08,prepaid,0
18622,1981-10-18,2020-03-22,prepaid,1
18623,1970-02-10,2013-03-08,prepaid,1
18624,1978-09-12,2017-06-30,postpaid,0
18625,1985-01-11,2015-03-07,postpaid,0
18626,1998-09-18,2019-02-11,prepaid,1
18627,1963-08-20,2013-04-25,pay-as-you-go,0
18628,1971-06-09,2018-11-04,pay-as-you-go,1
18629,1975-02-20,2016-02-17,postpaid,1
18630,1961-07-24,2014-05-29,prepaid,0
18631,1984-11-01,2016-05-06,prepaid,1
18632,1982-12-22,2017-03-06,postpaid,0
18633,1967-06-03,2014-12-20,postpaid,1
18634,1963-11-23,2013-11-22,prepaid,0
18635,1961-04-04,2012-09-30,prepaid,1
18636,2003-08-01,2016-06-15,prepaid,0
18637,1963-12-08,2018-11-18,prepaid,0
18638,1991-08-01,2014-03-22,postpaid,0
18639,1972-03-14,2014-06-03,prepaid,0
18640,1973-03-25,2014-03-13,prepaid,0
18641,2008-02-04,2016-08-04,prepaid,0
18642,2002-11-15,2012-10-21,postpaid,0
18643,2008-03-17,2018-05-30,postpaid,1
18644,1962-07-05,2013-12-31,pay-as-you-go,1
18645,1997-01-10,2013-12-28,prepaid,0
18646,1967-06-07,2019-05-02,prepaid,0
18647,1990-09-12,2016-08-30,postpaid,0
18648,1972-02-16,2014-07-13,pay-as-you-go,0
18649,1969-04-23,2020-05-20,prepaid,0
18650,1968-09-05,2018-08-06,prepaid,0
18651,2002-11-20,2017-04-25,prepaid,0
18652,1985-01-14,2013-08-18,postpaid,0
18653,1994-03-03,2017-04-16,pay-as-you-go,0
18654,1989-07-09,2013-06-19,prepaid,0
18655,2005-06-05,2014-05-25,prepaid,1
18656,1996-03-12,2018-10-01,prepaid,1
18657,2001-01-06,2017-10-13,pay-as-you-go,0
18658,1985-09-04,2016-03-17,prepaid,0
18659,2007-01-21,2012-01-06,pay-as-you-go,0
18660,1974-08-07,2013-09-24,prepaid,0
18661,1986-11-11,2015-09-11,prepaid,1
18662,1968-02-06,2018-08-09,prepaid,0
18663,2000-12-10,2017-01-08,prepaid,0
18664,1996-08-16,2012-05-06,postpaid,0
18665,1972-03-30,2015-07-23,prepaid,0
18666,2002-12-12,2014-05-06,prepaid,1
18667,2005-12-01,2020-05-29,prepaid,0
18668,1983-10-05,2015-05-09,pay-as-you-go,0
18669,1972-11-30,2013-01-30,pay-as-you-go,0
18670,1989-03-12,2019-03-24,prepaid,0
18671,1962-03-01,2018-02-14,postpaid,0
18672,1981-11-03,2018-12-05,prepaid,1
18673,1999-12-08,2014-01-24,prepaid,0
18674,1996-09-07,2014-10-15,prepaid,1
18675,2009-03-19,2018-10-31,prepaid,1
18676,1984-09-25,2016-09-22,postpaid,1
18677,1991-04-13,2013-01-07,prepaid,0
18678,1974-08-28,2018-01-29,prepaid,1
18679,2001-11-20,2016-02-25,prepaid,0
18680,1973-01-17,2016-10-09,prepaid,0
18681,1999-09-15,2020-07-25,prepaid,0
18682,1970-09-13,2020-06-27,prepaid,0
18683,1988-05-10,2014-11-15,prepaid,0
18684,2007-09-14,2015-08-19,prepaid,0
18685,1991-03-09,2015-12-01,pay-as-you-go,0
18686,2005-09-18,2018-03-13,postpaid,0
18687,2000-01-31,2012-08-12,prepaid,0
18688,1996-07-03,2016-01-04,postpaid,0
18689,1969-09-04,2015-10-12,postpaid,0
18690,1981-09-28,2019-11-13,prepaid,1
18691,1982-10-02,2018-11-01,pay-as-you-go,0
18692,1993-11-08,2020-01-16,prepaid,1
18693,1973-03-24,2015-05-16,prepaid,1
18694,1992-03-24,2015-06-06,prepaid,0
18695,1974-09-13,2014-07-18,prepaid,1
18696,2002-03-03,2012-04-22,prepaid,0
18697,1968-09-11,2017-07-19,prepaid,0
18698,2006-11-11,2013-09-26,prepaid,0
18699,1985-01-30,2018-07-20,prepaid,1
18700,2003-12-27,2012-11-10,prepaid,0
18701,2002-06-30,2013-04-04,prepaid,0
18702,1998-11-02,2014-04-20,postpaid,0
18703,1982-03-24,2012-01-28,prepaid,0
18704,1972-09-02,2014-05-01,prepaid,0
18705,1966-08-16,2019-07-11,postpaid,0
18706,1988-05-03,2012-06-17,pay-as-you-go,0
18707,1967-01-01,2012-11-12,postpaid,0
18708,1975-09-16,2016-06-06,pay-as-you-go,0
18709,1983-04-21,2016-01-03,prepaid,0
18710,1997-08-18,2019-08-22,prepaid,0
18711,1984-11-09,2016-08-20,prepaid,1
18712,1994-08-31,2019-12-03,prepaid,0
18713,1987-09-12,2015-01-11,prepaid,0
18714,1973-02-28,2015-12-10,prepaid,0
18715,1962-08-09,2015-04-07,pay-as-you-go,0
18716,1961-06-16,2019-11-03,prepaid,1
18717,1981-06-19,2017-07-11,prepaid,0
18718,1979-01-19,2013-01-13,postpaid,1
18719,1961-11-14,2012-06-19,pay-as-you-go,0
18720,1983-02-09,2016-11-19,prepaid,0
18721,1982-03-15,2017-07-21,prepaid,0
18722,1974-09-07,2013-09-28,prepaid,1
18723,1961-05-28,2012-05-13,pay-as-you-go,0
18724,2006-05-30,2016-02-11,prepaid,1
18725,1993-05-14,2018-09-16,prepaid,1
18726,2007-01-16,2019-09-05,prepaid,0
18727,1984-07-29,2017-11-28,prepaid,1
18728,1999-06-05,2014-04-27,postpaid,0
18729,1972-12-15,2017-07-24,postpaid,0
18730,1983-07-14,2019-09-16,prepaid,0
18731,1985-11-19,2018-02-23,prepaid,1
18732,1986-01-23,2018-01-24,prepaid,1
18733,1973-02-19,2020-07-23,prepaid,0
18734,2000-03-19,2015-08-17,postpaid,0
18735,1990-11-02,2020-04-30,prepaid,0
18736,1978-04-25,2019-06-09,prepaid,0
18737,1989-04-11,2014-01-30,prepaid,1
18738,1971-05-19,2012-11-01,prepaid,0
18739,1976-02-13,2017-05-20,prepaid,0
18740,1966-09-15,2012-03-05,postpaid,0
18741,1972-09-21,2014-07-18,prepaid,1
18742,1995-09-30,2018-05-10,prepaid,0
18743,1992-08-14,2012-02-18,prepaid,0
18744,1966-01-07,2012-04-20,prepaid,1
18745,1977-07-13,2016-02-04,postpaid,0
18746,1996-09-14,2017-01-25,postpaid,0
18747,1973-02-11,2012-11-11,prepaid,1
18748,1980-10-29,2012-02-13,postpaid,1
18749,1985-09-23,2015-10-21,pay-as-you-go,1
18750,1997-11-17,2013-10-30,prepaid,1
18751,1998-05-13,2017-04-02,prepaid,0
18752,1983-09-18,2017-03-27,postpaid,0
18753,1986-01-16,2016-10-31,prepaid,0
18754,1996-05-23,2018-10-02,prepaid,0
18755,2006-01-19,2014-12-02,prepaid,1
18756,1965-04-13,2016-07-15,prepaid,0
18757,1965-11-02,2020-03-20,prepaid,0
18758,1963-10-01,2019-10-07,prepaid,0
18759,1993-02-28,2013-12-26,postpaid,1
18760,1980-03-06,2019-12-01,prepaid,0
18761,1974-06-22,2013-01-02,prepaid,1
18762,1971-02-09,2019-03-08,postpaid,0
18763,1971-06-18,2017-06-10,prepaid,0
18764,1982-04-02,2014-10-19,prepaid,0
18765,1999-03-07,2017-01-26,prepaid,1
18766,2001-03-17,2017-07-26,prepaid,0
18767,1989-01-18,2016-01-04,prepaid,0
18768,2000-05-08,2012-08-06,prepaid,1
18769,1994-04-28,2014-09-05,prepaid,0
18770,2007-02-12,2017-01-24,prepaid,0
18771,1988-11-15,2013-08-18,postpaid,0
18772,1968-03-16,2012-07-25,postpaid,1
18773,1970-04-08,2019-04-02,postpaid,0
18774,1968-04-05,2018-12-02,prepaid,0
18775,1962-02-22,2012-07-13,prepaid,0
18776,1982-06-11,2013-07-07,prepaid,1
18777,1965-10-24,2014-05-13,pay-as-you-go,1
18778,1981-11-04,2019-02-11,prepaid,0
18779,1965-02-22,2013-01-29,prepaid,0
18780,1998-02-15,2019-02-20,prepaid,0
18781,1995-02-26,2015-06-18,postpaid,0
18782,1978-05-10,2016-12-30,pay-as-you-go,0
18783,1981-03-06,2019-06-04,pay-as-you-go,1
18784,1973-11-09,2012-01-26,prepaid,0
18785,1964-10-11,2015-12-05,prepaid,0
18786,1996-06-07,2012-11-14,prepaid,1
18787,1986-02-04,2018-04-17,prepaid,1
18788,1986-08-13,2016-06-05,postpaid,0
18789,1989-12-06,2020-03-20,prepaid,1
18790,1990-10-06,2016-09-09,prepaid,0
18791,1961-01-14,2017-05-13,prepaid,0
18792,1981-12-10,2012-08-02,prepaid,1
18793,1996-02-21,2014-11-02,prepaid,0
18794,1993-04-22,2014-11-03,prepaid,1
18795,1968-06-06,2019-05-20,prepaid,0
18796,1983-12-24,2018-09-01,prepaid,0
18797,1974-10-08,2013-04-30,prepaid,1
18798,1997-08-17,2015-05-29,prepaid,0
18799,2005-01-04,2015-05-12,prepaid,0
18800,1998-11-01,2013-12-23,prepaid,0
18801,1965-01-10,2014-06-13,prepaid,0
18802,1988-09-17,2013-09-20,prepaid,1
18803,1993-11-04,2020-05-13,prepaid,0
18804,1998-09-01,2018-07-12,prepaid,0
18805,1980-07-13,2016-11-12,prepaid,0
18806,1964-04-07,2015-01-04,postpaid,0
18807,2007-01-02,2016-12-04,prepaid,0
18808,1996-03-20,2018-01-27,prepaid,0
18809,1981-02-07,2016-07-21,prepaid,0
18810,2001-04-30,2013-04-03,prepaid,1
18811,1968-10-21,2013-10-24,prepaid,1
18812,1962-11-20,2012-04-27,prepaid,0
18813,1996-05-09,2020-03-22,prepaid,0
18814,1965-08-06,2012-10-30,prepaid,0
18815,2003-12-27,2015-03-17,prepaid,0
18816,1993-01-26,2015-07-13,prepaid,0
18817,1986-05-24,2017-05-19,prepaid,0
18818,1978-03-09,2018-08-17,postpaid,0
18819,1960-09-26,2018-10-18,postpaid,1
18820,1963-12-11,2017-02-24,prepaid,0
18821,1961-10-24,2019-06-18,prepaid,0
18822,1982-11-07,2015-08-14,postpaid,1
18823,1981-07-31,2019-05-06,prepaid,0
18824,2002-03-24,2014-09-09,prepaid,0
18825,1983-05-02,2019-02-15,prepaid,0
18826,1971-05-18,2015-04-13,prepaid,1
18827,2001-12-29,2016-04-12,postpaid,0
18828,1996-08-08,2014-08-03,prepaid,0
18829,1971-06-09,2020-05-30,prepaid,0
18830,1986-09-10,2014-06-26,prepaid,0
18831,2002-07-17,2014-11-30,prepaid,0
18832,1971-04-07,2012-09-16,pay-as-you-go,0
18833,2009-02-02,2015-05-12,prepaid,0
18834,1970-09-15,2015-06-28,prepaid,0
18835,1970-06-21,2013-09-12,postpaid,1
18836,1977-06-20,2015-01-16,prepaid,1
18837,2002-09-05,2014-11-16,prepaid,0
18838,1979-08-21,2019-11-13,prepaid,1
18839,1983-02-11,2020-01-16,pay-as-you-go,1
18840,2008-12-14,2015-04-25,prepaid,0
18841,1969-12-16,2015-06-01,postpaid,0
18842,1984-03-19,2018-12-09,prepaid,1
18843,1964-07-06,2014-09-23,postpaid,1
18844,1975-04-17,2020-06-14,prepaid,0
18845,1992-10-05,2019-12-02,prepaid,0
18846,1961-01-10,2013-06-30,postpaid,0
18847,2004-10-31,2016-12-24,prepaid,0
18848,1977-07-04,2018-04-14,postpaid,0
18849,1973-04-14,2018-06-21,pay-as-you-go,0
18850,1993-08-15,2014-01-13,prepaid,0
18851,1980-01-21,2014-05-16,prepaid,0
18852,1993-10-18,2020-05-21,prepaid,0
18853,1988-07-28,2016-01-07,pay-as-you-go,0
18854,1966-11-25,2016-06-19,postpaid,0
18855,1985-11-25,2016-01-08,prepaid,0
18856,1997-04-22,2019-06-09,postpaid,0
18857,1995-12-07,2017-09-12,prepaid,0
18858,1960-08-07,2020-02-19,prepaid,0
18859,1977-05-26,2015-07-18,prepaid,0
18860,1996-12-10,2014-11-17,prepaid,1
18861,2001-05-26,2017-02-13,pay-as-you-go,0
18862,2001-04-01,2012-09-28,pay-as-you-go,0
18863,2003-02-04,2014-06-14,pay-as-you-go,1
18864,1966-09-22,2019-06-10,prepaid,1
18865,1964-05-08,2017-01-18,prepaid,0
18866,1973-04-11,2017-12-13,prepaid,1
18867,1984-06-30,2018-05-02,prepaid,0
18868,1971-07-31,2013-02-12,prepaid,0
18869,2001-10-17,2014-08-21,prepaid,1
18870,1983-02-13,2020-07-17,prepaid,0
18871,1997-03-25,2019-02-01,postpaid,0
18872,2005-07-17,2020-01-16,postpaid,0
18873,2003-01-05,2013-05-12,postpaid,0
18874,1985-01-24,2014-08-28,prepaid,0
18875,1993-11-06,2012-03-18,postpaid,1
18876,1987-07-23,2014-06-28,postpaid,0
18877,1972-06-19,2014-12-14,prepaid,0
18878,1968-01-04,2017-11-12,pay-as-you-go,0
18879,1968-05-13,2016-09-19,pay-as-you-go,1
18880,1994-09-09,2020-07-25,prepaid,0
18881,1972-04-30,2015-02-01,postpaid,0
18882,2008-01-28,2019-04-06,prepaid,1
18883,1996-10-02,2019-07-21,prepaid,1
18884,1976-08-26,2017-08-25,prepaid,1
18885,2003-08-10,2012-05-30,prepaid,1
18886,1981-03-10,2019-05-28,prepaid,0
18887,1986-06-18,2019-09-29,prepaid,0
18888,1990-04-20,2015-07-12,prepaid,0
18889,1975-02-03,2019-12-22,postpaid,1
18890,1981-03-10,2015-06-07,prepaid,0
18891,2007-08-24,2013-12-10,prepaid,0
18892,1981-09-17,2016-11-24,prepaid,0
18893,1978-11-06,2020-05-29,postpaid,0
18894,1992-09-10,2014-04-24,prepaid,0
18895,2004-01-08,2014-08-07,prepaid,0
18896,1985-05-08,2018-08-02,prepaid,0
18897,1995-05-11,2013-04-26,prepaid,0
18898,1990-01-10,2019-06-05,prepaid,0
18899,2003-01-17,2012-11-25,prepaid,0
18900,1979-11-22,2014-09-15,postpaid,0
18901,2007-09-07,2015-05-18,prepaid,1
18902,1960-04-28,2016-09-13,prepaid,0
18903,1990-03-21,2014-04-01,prepaid,0
18904,2004-09-24,2012-01-18,prepaid,0
18905,2000-06-28,2012-05-10,postpaid,1
18906,1991-12-17,2012-08-02,prepaid,0
18907,1964-10-07,2017-02-24,prepaid,0
18908,1975-06-06,2018-03-28,postpaid,0
18909,1976-11-14,2013-07-09,postpaid,1
18910,1973-09-04,2018-02-25,prepaid,1
18911,2001-09-26,2016-01-17,prepaid,0
18912,1998-11-22,2018-08-03,pay-as-you-go,1
18913,1976-08-22,2013-10-12,postpaid,0
18914,1994-10-22,2018-07-09,prepaid,1
18915,1996-12-20,2018-07-09,prepaid,0
18916,2006-05-05,2018-06-29,prepaid,0
18917,1966-02-03,2012-11-07,postpaid,0
18918,1962-05-31,2013-01-18,pay-as-you-go,0
18919,1994-11-11,2016-01-18,postpaid,0
18920,1999-11-04,2018-10-07,prepaid,0
18921,1973-09-04,2019-11-18,postpaid,1
18922,1963-02-22,2017-01-18,postpaid,0
18923,1966-11-08,2013-12-01,prepaid,0
18924,2001-05-16,2014-05-16,prepaid,1
18925,1963-07-27,2017-01-22,postpaid,0
18926,1967-10-08,2016-05-17,prepaid,0
18927,1976-12-28,2013-09-01,prepaid,0
18928,1998-03-29,2015-10-16,postpaid,0
18929,2006-03-12,2017-05-26,prepaid,1
18930,1980-03-29,2013-03-16,prepaid,1
18931,1973-03-01,2016-01-26,prepaid,1
18932,1973-06-03,2014-08-24,prepaid,0
18933,1983-09-21,2014-09-03,prepaid,0
18934,1981-08-28,2016-12-16,prepaid,0
18935,1962-11-29,2017-10-13,prepaid,0
18936,2005-05-22,2019-04-28,pay-as-you-go,0
18937,2001-10-05,2012-02-04,prepaid,0
18938,1978-12-01,2018-11-04,postpaid,0
18939,1982-05-02,2017-04-02,pay-as-you-go,1
18940,1988-09-23,2017-11-13,prepaid,0
18941,1970-06-19,2012-05-16,prepaid,0
18942,1976-11-11,2014-08-23,prepaid,1
18943,1962-04-25,2018-01-30,prepaid,1
18944,2002-02-03,2012-07-05,postpaid,1
18945,1971-08-23,2016-01-19,prepaid,0
18946,1998-10-01,2013-04-19,pay-as-you-go,0
18947,1992-02-12,2017-01-10,prepaid,1
18948,1970-03-13,2020-05-28,pay-as-you-go,0
18949,1989-02-08,2015-09-26,prepaid,0
18950,2008-09-29,2015-04-15,pay-as-you-go,0
18951,1967-07-18,2020-05-20,postpaid,1
18952,2008-05-01,2015-12-02,prepaid,0
18953,1984-11-13,2018-06-03,prepaid,0
18954,1975-01-27,2016-07-31,prepaid,0
18955,1969-06-24,2018-09-24,prepaid,0
18956,2008-04-02,2018-09-14,pay-as-you-go,1
18957,2007-12-29,2014-06-27,prepaid,1
18958,1980-04-07,2014-03-02,postpaid,0
18959,1985-04-30,2013-10-09,pay-as-you-go,1
18960,1992-09-27,2019-12-10,prepaid,0
18961,1974-03-06,2014-01-01,prepaid,0
18962,1998-10-01,2019-10-22,prepaid,1
18963,2001-11-04,2015-09-28,prepaid,0
18964,1974-05-17,2012-03-18,prepaid,0
18965,1999-08-01,2014-04-29,pay-as-you-go,0
18966,1988-04-21,2020-03-25,postpaid,0
18967,1989-12-22,2020-03-13,pay-as-you-go,0
18968,1977-11-16,2017-06-07,pay-as-you-go,0
18969,1991-07-28,2013-05-10,prepaid,0
18970,1975-07-27,2014-01-23,prepaid,0
18971,1985-02-05,2014-10-02,pay-as-you-go,0
18972,2000-01-02,2014-09-27,postpaid,0
18973,1967-06-20,2020-04-29,prepaid,0
18974,1990-03-22,2019-03-07,prepaid,1
